ldref	pop	addpop	prefix	r2	r2_2.5	r2_97.5	r2_pval	r2_se
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S7	0.00234430980232692	0.00079902705317241	0.00462131417984055	7.56857083575043e-07	0.000991338423092456
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S1	0.0246124210865427	0.0186566919109777	0.0307271187355081	2.41896278683856e-56	0.00313274978640608
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S10	0.0118090199869335	0.00819270998621532	0.0166756928195767	7.1281035829315e-28	0.00212367233821124
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S2	0.0247940290247175	0.019086790335324	0.030856422719884	9.50139615830468e-57	0.00303491865932255
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S3	0.0246295046330594	0.0194573800496067	0.0306842016467629	2.21541488167253e-56	0.00296026989132946
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S4	0.0214261305693149	0.0162983255974323	0.0271684945510856	3.11818967402314e-49	0.00280237594981308
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S5	0.0172881015800128	0.0125581840050327	0.0224539702919593	5.02292549717699e-40	0.00258460429227119
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S6	0.0157634705168066	0.0111748452167243	0.0206427147568243	1.21984124170835e-36	0.00244254133891709
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin20.S7	0.0137032069240066	0.00967940407007482	0.0188906023877975	4.52809488238233e-32	0.00237928428061963
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S1	0.0244465692971364	0.019290178905982	0.0300354224835875	5.67812296181348e-56	0.00285706081077151
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S10	0.0130869301484562	0.00908490884917445	0.0180870999576565	1.05151993667364e-30	0.00224945420465468
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S2	0.0245574938977285	0.0189943342031847	0.0309333427558748	3.20895164766745e-56	0.00301405127985123
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S3	0.0243478624715238	0.0189186031651423	0.0305443727109849	9.43469789560373e-56	0.00287612006363578
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S4	0.0213574348021923	0.0160544938011092	0.0265703447031356	4.43600021776148e-49	0.00278709104059432
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S5	0.0183281642234693	0.0139541056917823	0.0238400304960755	2.45201482623509e-42	0.00257101045094409
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S6	0.0169473998505975	0.0124987533889479	0.0226184933223353	2.86921931219403e-39	0.00258580752414154
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin21.S7	0.0146282516625303	0.0101081712352215	0.0196902725068174	4.02583154503687e-34	0.00241847318780227
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S1	0.0252328252301028	0.0196915199894789	0.0313679116679681	9.92977373573147e-58	0.0029428515538052
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S10	0.0125050523428054	0.00861872214469522	0.0172117468429218	2.04702834196316e-29	0.00221394630686458
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S2	0.0252702999848377	0.019833861981508	0.0313653827114851	8.18755183634512e-58	0.0029861278996022
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S3	0.0238007680199036	0.0181213447785063	0.0296985909169333	1.57277116205399e-54	0.00297089961535451
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S4	0.0220093490053579	0.0174520414689448	0.0275666132080882	1.56261099927941e-50	0.00268890925153008
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S5	0.0177011632095768	0.0131119330118823	0.0234110422920351	6.06980062810599e-41	0.00263363870283775
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S6	0.0161392674082014	0.0115549706483537	0.0213695828231053	1.78725338411118e-37	0.00250373291764148
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin22.S7	0.0146644162706306	0.0103258975962555	0.0194539193118856	3.3469425782673e-34	0.00234287075282047
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S1	0.0248018712656781	0.0193259873369741	0.0309842255562257	9.1255873007961e-57	0.0029524526119763
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S10	0.0124820098395726	0.00840702604953344	0.0169500912763845	2.30236491429239e-29	0.00216945338717909
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S2	0.0252038841601524	0.0199405649758296	0.0309739094651838	1.15250635524406e-57	0.00293585443199371
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S3	0.0233470555970007	0.0180333187514271	0.0292536066794201	1.62032222669006e-53	0.00284373553276311
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S4	0.0204579518065631	0.0154668830191496	0.0264466742740296	4.47421267483743e-47	0.00278400623466083
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S5	0.0173048947273039	0.0126990114018015	0.0224876521664117	4.60945094923749e-40	0.00254364124252961
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S6	0.0156563073516777	0.0113045569733732	0.0208973801520053	2.10923886684248e-36	0.00246947338137441
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin23.S7	0.0139320229722568	0.00982437800672588	0.0185594864796966	1.40820625478548e-32	0.00230929388789592
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S1	0.0252009883536425	0.0192031846189608	0.0320703142523806	1.16981567445241e-57	0.00320111779752569
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S10	0.0127501547693976	0.00873959880914367	0.0177998960917903	5.86236947650721e-30	0.00225557245521388
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S2	0.0250171164342827	0.0194227539147235	0.0315656566675682	3.01413999797967e-57	0.00305197970337717
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S3	0.0235510173508703	0.0181293651269023	0.0295717869116251	5.67929957941492e-54	0.00293900063316161
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S4	0.0209416576740032	0.0155406919828315	0.026923784837731	3.74431941084467e-48	0.00287145030030035
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin24.S5	0.0180419127179666	0.0132103908018107	0.0237870800585578	1.06135322201093e-41	0.00260501143665926
