cohort	ldref	pop	prefix	pheno	r2	r2_se	base	add	seq
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin1.S1	height	0.00100565039790596	0.000921866599566231	56	1	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	1	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin1.S1	height	0.0388283042289055	0.00500472630101418	56	1	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin1.S1	height	0.0412325957000618	0.00538965973696775	56	1	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin2.S1	height	0.000529259489439131	0.000874753068375641	56	2	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	2	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin2.S1	height	0.0412390906631302	0.0051313211569659	56	2	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin2.S1	height	0.041215604906327	0.00538637997364349	56	2	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin3.S1	height	0.00830860918922542	0.00266984995776996	56	3	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	3	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin3.S1	height	0.0439510872773858	0.00537510101980142	56	3	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin3.S1	height	0.0417116887768717	0.00544306702630151	56	3	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin4.S1	height	0.00782971630314003	0.00256198257359665	56	4	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	4	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin4.S1	height	0.043174713607453	0.00529360384883011	56	4	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin4.S1	height	0.0416747441479648	0.0054346672443377	56	4	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin5.S1	height	0.0123959784993481	0.00318545127270364	56	5	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	5	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin5.S1	height	0.0450635013366022	0.00544147629631033	56	5	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin5.S1	height	0.0424570049723923	0.00553466343572246	56	5	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin6.S1	height	0.010280652542518	0.00287777169033933	56	6	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	6	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin6.S1	height	0.0446178111587595	0.00530405171178109	56	6	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin6.S1	height	0.0420612575532394	0.00548919244391013	56	6	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin7.S1	height	0.0162721899947392	0.00351572704992209	56	7	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	7	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin7.S1	height	0.0466500914035612	0.00547959871785191	56	7	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin7.S1	height	0.0434978704682672	0.00558921563457692	56	7	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin8.S1	height	0.0183931633648579	0.00361435398018343	56	8	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	8	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin8.S1	height	0.0481892929245342	0.00538104360621283	56	8	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin8.S1	height	0.0445094584167101	0.00567066629211232	56	8	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin9.S1	height	0.01538808359739	0.00358577988750254	56	9	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	9	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin9.S1	height	0.0502458406817907	0.0055194614320148	56	9	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin9.S1	height	0.0434572097558116	0.00557882520483111	56	9	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin10.S1	height	0.0157828582362718	0.00341430098734152	56	10	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	10	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin10.S1	height	0.0508537903851054	0.00555514749074935	56	10	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin10.S1	height	0.0435980555856763	0.00556859992589205	56	10	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin11.S1	height	0.0195885868481029	0.00356674237132856	56	11	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	11	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin11.S1	height	0.0518979966057563	0.00554348960656409	56	11	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin11.S1	height	0.0448323617728438	0.00562010881729824	56	11	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin12.S1	height	0.0210882514492027	0.00383600154121178	56	12	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	12	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin12.S1	height	0.0535662894003966	0.00574011857315335	56	12	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin12.S1	height	0.0455058275671005	0.00566513976215637	56	12	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin13.S1	height	0.0220165063420432	0.00364671680095511	56	13	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	13	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin13.S1	height	0.0547402287737724	0.00574576477611907	56	13	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin13.S1	height	0.0463489276729071	0.00571932198826995	56	13	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin14.S1	height	0.0236157157594551	0.00384622541255349	56	14	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	14	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin14.S1	height	0.0560557271516033	0.00595283806255691	56	14	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin14.S1	height	0.0472533275476351	0.00570707435408614	56	14	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin15.S1	height	0.0218281406201292	0.00387215208756676	56	15	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	15	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin15.S1	height	0.0570967852718189	0.00598938865670498	56	15	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin15.S1	height	0.0464681241600419	0.00557197646200466	56	15	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin16.S1	height	0.0244211471980425	0.00420014761426976	56	16	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	16	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin16.S1	height	0.0558033535426127	0.00583435700293676	56	16	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin16.S1	height	0.0476226016902457	0.00563769246789385	56	16	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin17.S1	height	0.0221882936217968	0.00384379155044733	56	17	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	17	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin17.S1	height	0.0550559035286627	0.00575284088638993	56	17	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin17.S1	height	0.0465981589748582	0.00552286732787897	56	17	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin18.S1	height	0.0235877243927871	0.00384533556411642	56	18	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	18	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin18.S1	height	0.0559012022581536	0.00580408861024563	56	18	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin18.S1	height	0.0472818930423977	0.00561221516193795	56	18	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin19.S1	height	0.0230919371772627	0.0039396193607128	56	19	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	19	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin19.S1	height	0.0562611022578713	0.00591482038201202	56	19	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin19.S1	height	0.0467561368955045	0.00562349898076395	56	19	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin20.S1	height	0.0232984193605722	0.00384306995517665	56	20	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	20	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin20.S1	height	0.0555668008325552	0.00593165178295555	56	20	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin20.S1	height	0.0471015165378555	0.00562660066302646	56	20	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin21.S1	height	0.0226865208049411	0.0039948869131281	56	21	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	21	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin21.S1	height	0.057627641136714	0.00609905924858129	56	21	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin21.S1	height	0.0468337996759006	0.00560707915168504	56	21	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin22.S1	height	0.0241526856614684	0.00409188677827874	56	22	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	22	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin22.S1	height	0.0602548810068327	0.00614104090668427	56	22	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin22.S1	height	0.0476220246401592	0.00561751327828445	56	22	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin23.S1	height	0.0267278434675452	0.00405053313343757	56	23	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	23	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin23.S1	height	0.0596880715961717	0.00622314173920606	56	23	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin23.S1	height	0.0486251032847185	0.00565226526470429	56	23	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin24.S1	height	0.0268793313183041	0.00441125650459757	56	24	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	24	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin24.S1	height	0.060098825851608	0.00604730560257268	56	24	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin24.S1	height	0.0486772217315668	0.00575033626774926	56	24	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin25.S1	height	0.0296878718707756	0.00444649932133949	56	25	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	25	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin25.S1	height	0.0594720148077848	0.00602036576007454	56	25	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin25.S1	height	0.0499959684372898	0.00579697519401773	56	25	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin26.S1	height	0.0326301446445517	0.00468815143851551	56	26	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	26	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin26.S1	height	0.0612606640030264	0.00615332327330865	56	26	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin26.S1	height	0.0514065543941524	0.00590055670507212	56	26	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin27.S1	height	0.0309875366568488	0.00455622664571928	56	27	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	27	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin27.S1	height	0.0599898105252148	0.00602967782852852	56	27	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin27.S1	height	0.0505839651613556	0.00579909321289989	56	27	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin28.S1	height	0.0312233446014057	0.00449805571438852	56	28	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	28	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin28.S1	height	0.0605904574685987	0.00593574435333849	56	28	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin28.S1	height	0.0510683235011043	0.00572078062901377	56	28	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin29.S1	height	0.0318331337635608	0.00472431232358425	56	29	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	29	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin29.S1	height	0.0623120009433469	0.00623406545928494	56	29	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin29.S1	height	0.0512123577659462	0.00577675568586595	56	29	1
UKBB-BBJ	1kgeas	EAS	ukb_height_Bin1toBin30.S1	height	0.02985479161262	0.00435699152476957	56	30	1
UKBB-BBJ	1kgeas	EAS	bbj_height_Bin1toBin56.S1	height	0.0412305456958181	0.00538905038247902	56	30	1
UKBB-BBJ	1kgeas	EAS	meta_ukbEAS_height_baseBin56addBin30.S1	height	0.0624523961591211	0.00607759534818241	56	30	1
UKBB-BBJ	1kgeas	EAS	weighted_ukbEAS_height_baseBin56addBin30.S1	height	0.0503250719353193	0.00566676980904345	56	30	1
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin1.S2	height	0.000411108309901299	0.000748641292041061	56	1	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	1	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin1.S2	height	0.0501954889015027	0.00652935387419016	56	1	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin1.S2	height	0.0451649507664618	0.00604301564848122	56	1	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin2.S2	height	0.00366803870618612	0.00167107065821509	56	2	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	2	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin2.S2	height	0.0517197403040851	0.00634142599861374	56	2	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin2.S2	height	0.045340973236269	0.00606448975692391	56	2	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin3.S2	height	0.0112468571943229	0.00299850875195491	56	3	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	3	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin3.S2	height	0.0534712637588453	0.00650907690302379	56	3	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin3.S2	height	0.0462431711806566	0.0061890712807351	56	3	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin4.S2	height	0.0133968788288233	0.00342873958356563	56	4	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	4	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin4.S2	height	0.0546363266740089	0.00650347560377152	56	4	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin4.S2	height	0.046638603187052	0.00624636848508219	56	4	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin5.S2	height	0.0149672053078579	0.00326188192962435	56	5	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	5	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin5.S2	height	0.0577539280744194	0.00650293367020721	56	5	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin5.S2	height	0.0470346035449342	0.0062408633263571	56	5	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin6.S2	height	0.0120304035274851	0.00288375030458395	56	6	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	6	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin6.S2	height	0.0562570095763473	0.00622154523068367	56	6	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin6.S2	height	0.046925041317778	0.00619670619409578	56	6	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin7.S2	height	0.0152985644933883	0.00339192525787792	56	7	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	7	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin7.S2	height	0.0626405139374285	0.00645351138850044	56	7	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin7.S2	height	0.0475203307668674	0.00621270755312532	56	7	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin8.S2	height	0.0164176419435643	0.00344492145225714	56	8	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	8	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin8.S2	height	0.0624464015158228	0.00635528014090895	56	8	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin8.S2	height	0.0479650535640759	0.00619637286438482	56	8	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin9.S2	height	0.0206264896805987	0.00368976114567068	56	9	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	9	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin9.S2	height	0.0616469165623752	0.00628784106963137	56	9	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin9.S2	height	0.0491358724198641	0.00630590637682822	56	9	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin10.S2	height	0.0215944249226999	0.00397632706255939	56	10	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	10	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin10.S2	height	0.0621223011411494	0.00624834366900993	56	10	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin10.S2	height	0.0494240948177204	0.00633366414427352	56	10	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin11.S2	height	0.0222650991376923	0.00381585597696001	56	11	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	11	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin11.S2	height	0.0622256642449172	0.00623243767881331	56	11	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin11.S2	height	0.0500462844852976	0.00624728128285412	56	11	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin12.S2	height	0.0223376317561682	0.00381621597981802	56	12	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	12	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin12.S2	height	0.0623425663612386	0.00629600914649504	56	12	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin12.S2	height	0.0503796246516516	0.00625452485283983	56	12	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin13.S2	height	0.0242555086778137	0.00374969952840843	56	13	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	13	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin13.S2	height	0.0623749448284601	0.00623034110573419	56	13	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin13.S2	height	0.0515805444092011	0.00626192526020779	56	13	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin14.S2	height	0.0255965621396502	0.00401547374266933	56	14	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	14	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin14.S2	height	0.0629298169320257	0.00646045081343066	56	14	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin14.S2	height	0.0520853477747376	0.0063641430989105	56	14	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin15.S2	height	0.0234595759361019	0.00401145926321047	56	15	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	15	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin15.S2	height	0.0636227839931486	0.00639465714003578	56	15	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin15.S2	height	0.0509617171967259	0.00622098258051305	56	15	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin16.S2	height	0.0228450582337704	0.00387961024801346	56	16	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	16	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin16.S2	height	0.0603444336966479	0.00603054120532749	56	16	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin16.S2	height	0.0509108048716717	0.00625909098367449	56	16	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin17.S2	height	0.0253891721820736	0.00405883780996372	56	17	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	17	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin17.S2	height	0.0596185289128252	0.00609755994590362	56	17	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin17.S2	height	0.051590499817137	0.00621734329230918	56	17	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin18.S2	height	0.0262625731110466	0.00396803910935259	56	18	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	18	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin18.S2	height	0.0623902631400002	0.00620299061393089	56	18	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin18.S2	height	0.0522365980563855	0.00629892986900252	56	18	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin19.S2	height	0.0258409740580906	0.00411161260769764	56	19	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	19	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin19.S2	height	0.0618067266758166	0.0062300755013827	56	19	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin19.S2	height	0.0519899956193494	0.00626578520921797	56	19	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin20.S2	height	0.0259063135554733	0.00394624147817584	56	20	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	20	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin20.S2	height	0.0612351831918051	0.00606689503211952	56	20	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin20.S2	height	0.0518795381763325	0.00616407297206837	56	20	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin21.S2	height	0.0273052696276515	0.0042673286276567	56	21	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	21	2
UKBB-BBJ	1kgeur	EAS	meta_ukbEAS_height_baseBin56addBin21.S2	height	0.062572394686991	0.00597671556021427	56	21	2
UKBB-BBJ	1kgeur	EAS	weighted_ukbEAS_height_baseBin56addBin21.S2	height	0.052685703649559	0.00622294969140323	56	21	2
UKBB-BBJ	1kgeur	EAS	ukb_height_Bin1toBin22.S2	height	0.0286136156113675	0.00417528433443564	56	22	2
UKBB-BBJ	1kgeur	EAS	bbj_height_Bin1toBin56.S2	height	0.0451713498660283	0.00604463952856875	56	22	2
